http://www.czce.com.cn/cn/DFSStaticFiles/Future/2022/20220728/FutureDataHolding.htm
苹果AP
2022-07-28 00:00:00
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '11', 'NAME': '中辉期货', 'DATA': '7395', 'DATA_CHG': '016'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '12', 'NAME': '中泰期货', 'DATA': '5283', 'DATA_CHG': '1841'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '12', 'NAME': '中信建投', 'DATA': '6384', 'DATA_CHG': '0198'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '12', 'NAME': '永安期货', 'DATA': '6451', 'DATA_CHG': '0314'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '13', 'NAME': '华安期货', 'DATA': '5076', 'DATA_CHG': '2205'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '13', 'NAME': '国投安信期货', 'DATA': '5851', 'DATA_CHG': '024'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '13', 'NAME': '广发期货', 'DATA': '5829', 'DATA_CHG': '0'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '14', 'NAME': '宏源期货', 'DATA': '5039', 'DATA_CHG': '1477'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '14', 'NAME': '创元期货', 'DATA': '5501', 'DATA_CHG': '631'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '14', 'NAME': '国投安信期货', 'DATA': '5742', 'DATA_CHG': '056'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '15', 'NAME': '海证期货', 'DATA': '4425', 'DATA_CHG': '0108'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '15', 'NAME': '国海良时', 'DATA': '5439', 'DATA_CHG': '19'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '15', 'NAME': '南华期货', 'DATA': '5612', 'DATA_CHG': '069'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '16', 'NAME': '渤海期货', 'DATA': '4331', 'DATA_CHG': '195'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '16', 'NAME': '一德期货', 'DATA': '5433', 'DATA_CHG': '0483'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '16', 'NAME': '安粮期货', 'DATA': '5432', 'DATA_CHG': '065'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '17', 'NAME': '南华期货', 'DATA': '3826', 'DATA_CHG': '963'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '17', 'NAME': '广发期货', 'DATA': '5394', 'DATA_CHG': '69'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '17', 'NAME': '东航期货', 'DATA': '5177', 'DATA_CHG': '027'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '18', 'NAME': '中信建投', 'DATA': '3745', 'DATA_CHG': '0768'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '18', 'NAME': '安粮期货', 'DATA': '5327', 'DATA_CHG': '51'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '18', 'NAME': '平安期货', 'DATA': '4693', 'DATA_CHG': '012'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '19', 'NAME': '东吴期货', 'DATA': '3705', 'DATA_CHG': '720'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '19', 'NAME': '平安期货', 'DATA': '4610', 'DATA_CHG': '075'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '19', 'NAME': '建信期货', 'DATA': '4517', 'DATA_CHG': '044'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '20', 'NAME': '兴证期货', 'DATA': '3630', 'DATA_CHG': '1134'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '20', 'NAME': '南华期货', 'DATA': '4546', 'DATA_CHG': '0411'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '苹果AP', 'RANK_': '20', 'NAME': '中信建投', 'DATA': '4429', 'DATA_CHG': '013'}
棉花CF
2022-07-28 00:00:00
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '棉花CF', 'RANK_': '1', 'NAME': '中信期货', 'DATA': '176540', 'DATA_CHG': '09135'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '棉花CF', 'RANK_': '1', 'NAME': '中信期货', 'DATA': '103883', 'DATA_CHG': '0629'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '棉花CF', 'RANK_': '1', 'NAME': '中信期货', 'DATA': '118657', 'DATA_CHG': '2279'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '棉花CF', 'RANK_': '2', 'NAME': '海通期货', 'DATA': '80239', 'DATA_CHG': '03027'}
{'DATE': datetime.datetime(2022, 7, 28, 0, 0), 'INSTRUMENT': '棉花CF', 'RANK_': '2', 'NAME': '东证期货', 'DATA': '51034', 'DATA_CHG': '0385'}
